company,industry,rating,title,job_title,employee_status,location,date,pros,cons,advice,recommends
FE Credit,Tài chính / Đầu tư,4.0,"Sếp tốt, môi trường làm việc thân thiện, có nhiều cơ hội để thử thách bản thân và được trao quyền.",Kỹ sư phát triển phần mềm ERP (Software Developer),Nhân viên hiện tại,Hồ Chí Minh,08/11/2023,,,"Sếp tốt, môi trường làm việc thân thiện, có nhiều cơ hội để thử thách bản thân và được trao quyềnCông việc cần thì làm thêm cho xong thôi, cũng không OT gì nhiều",Có
FE Credit,Tài chính / Đầu tư,3.0,Phe phái khá nhiều,Kỹ sư phát triển phần mềm ERP (Software Developer),Nhân viên hiện tại,Hồ Chí Minh,08/11/2023,,Vị trí ở Quận 4Thời gian linh hoạt.Lương cao.Ko OT nên ko biết. Nhưng nghe nói tuỳ phòng mới OT,,Có
FE Credit,Tài chính / Đầu tư,4.0,Môi trường làm việc thách thức và bạn rất nên thử thách bản thân,Kỹ sư phát triển phần mềm ERP (Software Developer),Nhân viên hiện tại,Hồ Chí Minh,08/11/2023,,"Lương cao, công ty làm ăn phát đạtCảm thấy chế độ overtime rất ít, không đáng kể nên mình rất hài lòng",,Có
FE Credit,Tài chính / Đầu tư,3.0,Công việc rất áp lực nhưng rất đúng với câu tiền nào của nấy,Kỹ sư phát triển phần mềm ERP (Software Developer),Nhân viên hiện tại,Hồ Chí Minh,08/11/2023,,"Phúc lợi tốt, lương bổng đến thưởng có thể nói là top nhất thị trường.Việc OT là điều tất yếu tại công ty vì khối lượng công việc rất nhiều, nhưng bù ại thì cty trả OT rất sòng phẳng và khá",,Có
FE Credit,Tài chính / Đầu tư,2.0,Môi trường không lành mạnh,Kỹ sư phát triển phần mềm ERP (Software Developer),Nhân viên hiện tại,Hồ Chí Minh,08/11/2023,,"Công việc nhàn hạ, lương tốt, thích hợp với người an nhàn ít đông lực phấn đấu",,Có
FE Credit,Tài chính / Đầu tư,1.0,Trải nghiệm thực tập/tân nhân viên – môi trường làm việc kém chuyên nghiệp,Nhân viên,Nhân viên cũ,Hồ Chí Minh,06/11/2023,,"Không có ưu điểm nào về lương, phúc lợi, chế độ làm việc, môi trường làm việc, văn hóa công ty FE Credit được đề cập trong reviews này.",,Có
FE Credit,Tài chính / Đầu tư,3.0,Good environment,Nhân viên phân tích tài chính,Nhân viên hiện tại,Hồ Chí Minh,20/10/2023,,Thich hop cho nhung nguoi muon lam linh vuc financeCo tra OT day du nhung can duoc approve tu manager,,Có
FE Credit,Tài chính / Đầu tư,3.0,Quy trình không rõ ràng,Chuyên viên phân tích nghiệp vụ (Business Analyst),Nhân viên hiện tại,Hồ Chí Minh,20/10/2023,,,Đậu xe free. View đẹp (tùy team). Sếp trực tiếp nice.,Có
Viettel,CNTT - Phần mềm,4.0,Môi trường năng động,,Nhân viên cũ,Bình Thuận,10/02/2019,,Tự chủ giờ giấc,,
FE Credit,Tài chính / Đầu tư,4.0,"Giờ làm việc linh hoạt, nếu thực sự phải làm OT thì nên trao đổi với sếp để xin approve trước.",Chuyên viên phân tích nghiệp vụ (Business Analyst),Nhân viên hiện tại,Hồ Chí Minh,20/10/2023,,"- Thưởng tốt, dù Covid công ty vẫn thưởng ít nhất gần 3 tháng lương chưa bao gồm lương tháng 13- Đồng nghiệp trẻ, năng động- Cơ hội ứng dụng nhiều công nghệ hiện đại và thấy rõ được ảnh hưởng trên quy mô lớn toàn bộ công ty- Cơ hội phát triển và thăng tiến theo năng lực, miễn là chịu đóng góp và sẵn sàng giải quyết vấn đề- Giờ làm việc linh hoạt, nếu thực sự phải làm OT thì nên trao đổi với sếp để xin approve trước.",,Có
FE Credit,Tài chính / Đầu tư,2.0,Văn hóa và cách làm việc chịu ảnh hưởng khá nhiều từ Ấn Độ.,Chuyên viên phân tích nghiệp vụ,Nhân viên hiện tại,Hồ Chí Minh,20/10/2023,,"Văn phòng cạnh Etown, 2 tòa nhà lớn nên nhiều chỗ án uống",,Có
FE Credit,Tài chính / Đầu tư,2.0,Công ty rất chính trị bè phái,Chuyên viên phân tích nghiệp vụ (Business Analyst),Nhân viên hiện tại,Hồ Chí Minh,20/10/2023,,"Có KPI hàng năm, trả lương tương đối so với thị trườngCó trả tiền OT nếu công ty yêu cầu OT nhưng cũng hạn chế thời gian OT",,Có
FE Credit,Tài chính / Đầu tư,5.0,Chế độ đãi ngộ tốt,Chuyên viên phân tích nghiệp vụ (Business Analyst),Nhân viên hiện tại,Hồ Chí Minh,20/10/2023,,"Benefit tốt, môi trường làm việc năng động, cơ hội học hỏi nhiềuHệ thống tính OT rõ ràng, công bằng, lương OT đúng luật lao động hoặc cao hơn",,Có
FE Credit,Tài chính / Đầu tư,2.0,"Văn hóa làm việc chịu ảnh hưởng rõ từ Ấn Độ, quyết định từ trên xuống, rất khó phản biện.",Nhân viên IT,Nhân viên hiện tại,Hồ Chí Minh,19/10/2023,,Lương và thưởng cao so với mặt bằng chung,,Có
FE Credit,Tài chính / Đầu tư,3.0,"Vị trí thuận tiện, chế độ OT rõ ràng, cần cải thiện cơ chế ghi nhận và trao quyền",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,23/08/2023,,"Gần khu ăn uống, vị trí văn phòng ở gần trung tâm, thuận tiện đi lạiCó tính OT đầy đủ xứng đáng, môi trường tốt để thử sứcĐi làm gặp toàn các em chân dài xinh gái giọng mượtChế độ overtime có lương, thoải mái giờ giấc, thời gian",,Có
FE Credit,Tài chính / Đầu tư,5.0,"Môi Trường Tốt, Vị Trí Thuận Lợi",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,02/08/2023,,"Tôi đánh giá cao vị trí văn phòng vì nằm gần trung tâm, rất thuận tiện cho việc đi lại cũng như tiếp cận các khu vực ăn uống lân cận. Ngoài ra, công ty có chính sách OT rõ ràng và hợp lý, đảm bảo quyền lợi cho nhân viên. Môi trường làm việc năng động, là nơi phù hợp để học hỏi và thử sức với những thử thách mới.",,Có
FE Credit,Tài chính / Đầu tư,4.0,"Lương cao, đãi ngộ tốt, có điều KPI khá gắt nên nếu chịu được áp lực hẵng vào (FB)",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,06/07/2023,,"- Lương cao, đãi ngộ tốt, có điều KPI khá gắt nên nếu ai chịu được áp lực hẵng vào.- So với các công ty tài chính nói chung và cả một số bank thì FE là một tổ chức tín dụng có chế độ tốt đối với nhân viên",,Có
FE Credit,Tài chính / Đầu tư,1.0,Áp lực không đến từ công việc mà đến từ văn hóa công ty,Nhân viên hành chính,Nhân viên hiện tại,Hồ Chí Minh,27/05/2023,,"Không có ưu điểm nào về lương, phúc lợi, chế độ làm việc, môi trường làm việc, văn hóa công ty... được đề cập trong reviews này.",,Có
FE Credit,Tài chính / Đầu tư,1.0,"Công ty ép việc, hứa một đằng làm một nẻo, lương thấp không rõ ràng",Nhân viên Telesale,Nhân viên cũ,Hồ Chí Minh,22/05/2023,,"Không có  ưu điểm nào về lương, phúc lợi, chế độ làm việc, môi trường làm việc, văn hóa công ty... được đề cập trong reviews này.",,Có
FE Credit,Tài chính / Đầu tư,4.0,"Tiếng Anh là bắt buộc, khó thăng chức (GL)",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,16/05/2023,,"- Mức lương tốt, ổn định-  Nhiều cơ hội để học tập-  Môi trường quốc tế-  Đồng nghiệp thân thiện",,Có
FE Credit,Tài chính / Đầu tư,4.0,"Chế độ BHXH BHYT và bảo hiểm bảo việt đầy đủ, không mang việc về nhà (FB)",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,06/05/2023,,"- Không biết các vị trí khác sao chứ mình biết thu hồi nợ ở đây lương cứng hơn 4tr, chế độ BHXH BHYT và bảo hiểm bảo việt, không mang việc về nhà. Làm bình thường tháng cũng 10tr, chịu cày hơn là chắc. Môi trường ok hơn các vị trí thu hồi nợ ở công ty khác.",,Có
FE Credit,Tài chính / Đầu tư,4.0,"Năng động, thân thiện",Tester,Nhân viên hiện tại,Hồ Chí Minh,20/04/2023,,"Đi làm gặp toàn các em chân dài xinh gái giọng mượtChế độ overtime có lương, thoải mái giờ giấc, thời gian",,Có
FE Credit,Tài chính / Đầu tư,4.0,"Môi trường trẻ, năng động, không tháng nào là trễ lương ( luôn đúng hoặc trước hạn) (FB)",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,06/04/2023,,"- Lương cao hơn so vs mặt bằng là có thật nha, và cũng tương đương vs khối lượng công việc cũng nhiều tương xứng luôn- Môi trường trẻ, năng động, không tháng nào là trễ lương ( luôn đúng hoặc trước hạn)- Đặc biệt hay cái là nv cũ nghỉ FE xong thời gian lại quay về FE làm tiếp như bình thường, chắc bên ngoài ko bằng FE hay sao ấy.",,Có
FPT IS,CNTT - Phần mềm,3.0,"Để 1 số bạn nhân viên mới làm quản lý , không có kinh nghiệm",Nhân viên triển khai phần mềm,Nhân viên cũ,Hà Nội,27/03/2026,,phúc lợi thì cũng khá ổn,,Có
FE Credit,Tài chính / Đầu tư,3.0,"Lương cao, môi trường ít OT nhưng thiếu minh bạch về thưởng và quy trình OT",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,23/02/2022,,"Đậu xe free. View đẹp(tùy team). Sếp trực tiếp nice.Lương trả top thị trường, năm 2024 thì k có lương 113 và bonusÍt OT mà cũng k có trả tiền OT, role Product owner cung ít khi OT lắm",,Có
FE Credit,Tài chính / Đầu tư,3.0,Khối lượng công việc lớn và gần như không cân bằng giữa công việc và cuộc sống (GL),Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,11/10/2021,,- Mức lương và chế độ phúc lợi rất tốt- Cơ hội được biết đến và làm việc với nhiều nhóm và đồng nghiệp- Cơ hội được tham gia nhiều dự án,,Có
FE Credit,Tài chính / Đầu tư,3.0,"Môi trường năng động, phúc lợi tốt; cần cải thiện tính chuyên nghiệp và minh bạch",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,24/08/2021,,"Benefits tốtMôitrường năng động, nhiều cơ hội để thăng tiến nếu đủ khả năngChưa từng OT nên chưa biết sẽ như thế nào, nên không nhận xét ở đây",,Có
FE Credit,Tài chính / Đầu tư,4.0,"Môi trường khá áp lực, đòi hỏi khả năng thích nghi và chịu đựng tốt (IT)",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,14/08/2021,,"- Benets tốt- Môi trường năng động, nhiều cơ hội để thăng tiến nếu đủ khả năng- Chưa từng OT nên chưa biết sẽ như thế nào, nhưng nghe nói là OT có không có thêm lương",,Có
FE Credit,Tài chính / Đầu tư,5.0,Review về công ty FE Credit,Tester,Nhân viên hiện tại,Hồ Chí Minh,20/07/2021,,,"Sếp tốt, nhân viên hòa đồng. Đồng nghiệp trẻ và tài năng",Có
FE Credit,Tài chính / Đầu tư,3.0,"Môi trường làm việc không công bằng, không bao giờ công nhận bạn ngay cả khi bạn đã làm tốt công việc (GL)",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,09/07/2021,,"- Không gian làm việc thoải mái, đồng nghiệp rất tốt bụng- Mức lương ở công ty cao hơn các công ty khác.",,Có
FE Credit,Tài chính / Đầu tư,3.0,Ngày nào cũng phải làm tới 19h - 20h. Kể cả nhân viên cũ mình cũng chưa từng nhìn thấy ai về trước 19h. (rv),Nhân viên/ Officer,Nhân viên cũ,Hồ Chí Minh,07/07/2021,,- Lương cao chính sách đãi ngộ rạch ròi,,Có
FE Credit,Tài chính / Đầu tư,4.0,"Có tính OT đầy đủ xứng đáng, môi trường tốt để thử sức (IT)",Nhân viên IT..,Nhân viên hiện tại,Hồ Chí Minh,13/04/2021,,"- Môi trường làm việc chuyên nghiệp- Gần khu ăn uống, vị trí văn phòng ở gần trung tâm, thuận tiện đi lại- Có tính OT đầy đủ xứng đáng, môi trường tốt để thử sức",,Có
FE Credit,Tài chính / Đầu tư,3.0,"Môi trường làm việc ổn định, OT ít, cần bổ sung lộ trình phát triển rõ ràng",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,30/03/2021,,"Sếp tốt, môi trường làm việc thân thiện, có nhiều cơ hội để thử thách bản thân và được trao quyền Công việc cần thì làm thêm cho xong thôi, cũng không OT gì nhiềuĐồng nghiệp thân thiện, môi trường làm việc với nội thất mớiCông ty không bắt buộc OT, công việc cũng ít khi phải OT",,Có
FE Credit,Tài chính / Đầu tư,3.0,"Phúc lợi tốt, cơ hội phát triển rõ ràng; cần cải thiện giao tiếp liên phòng ban",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,24/03/2021,,"- Thưởng tốt, dù Covid công ty vẫn thưởng ít nhất gần 3 tháng lương chưa bao gồm lương tháng 13Đồng nghiệp trẻ, năng độngCơ hội ứng dụng nhiều công nghệ hiện đại và thấy rõ được ảnh hưởng trên quy mô lớn toàn bộ công tyCơ hội phát triển và thăng tiến theo năng lực, miễn là chịu đóng góp và sẵn sàng giải quyết vấn đề Giờ làm việc linh hoạt, nếu thực sự phải làm OT thì nên trao đổi với sếp để xin approve trước.",,Có
FE Credit,Tài chính / Đầu tư,4.0,"Giờ làm việc linh hoạt, nếu thực sự phải làm OT thì nên trao đổi với sếp để xin approve trước (IT)",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,14/03/2021,,"- Thưởng tốt, dù Covid công ty vẫn thưởng ít nhất gần 3 tháng lương chưa bao gồm lương tháng 13- Đồng nghiệp trẻ, năng động- Cơ hội ứng dụng nhiều công nghệ hiện đại và thấy rõ được ảnh hưởng trên quy mô lớn toàn bộ công ty- Cơ hội phát triển và thăng tiến theo năng lực, miễn là chịu đóng góp và sẵn sàng giảiquyết vấn đề- Giờ làm việc linh hoạt, nếu thực sự phải làm OT thì nên trao đổi với sếp để xin approve trước.",,Có
FE Credit,Tài chính / Đầu tư,3.0,"Phòng nhân sự chỉ làm thủ tục giấy tờ, không tham vấn, không chịu trách nhiệm (GL)",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,04/02/2021,,- Tiền thưởng hàng năm và trợ cấp cao- Ngoài ra không có thêm ưu điểm nào về môi trường tại công ty,,Có
FE Credit,Tài chính / Đầu tư,4.0,Môi trường làm việc chuyên nghiệp,Tester,Nhân viên hiện tại,Hồ Chí Minh,20/01/2021,,,"Đồng nghiệp thân thiện, môi trường làm việc với nội thất mớiCông ty không bắt buộc OT, công việc cũng ít khi phải OT",Có
FE Credit,Tài chính / Đầu tư,3.0,"Môi trường không chuyên nghiệp, chưa  quan tâm đến chất lượng sản phẩm (IT)",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,14/01/2021,,"- Không có ưu điểm nào về môi trường làm việc, văn hóa công ty, chế độ phúc lợi...được nhắc đến trong review",,Có
FPT IS,CNTT - Phần mềm,4.0,Công ty ổn cho người có gia đình,Web Developer,Nhân viên hiện tại,Hà Nội,27/03/2026,,"Công việc nhẹ nhàng, lương thưởng đầy đủ, phù hợp với ng có gia đình cần sự ổn định, ít áp lực cv",,
FE Credit,Tài chính / Đầu tư,3.0,"Lương cao, thời gian linh hoạt nhưng ảnh hưởng văn hóa và quản lý còn nhiều bất cập",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,12/10/2020,,"Văn phòng cạnh Etown, 2 tòa nhà lớn nên nhiều chỗ án uốngVị trí ở Quận 4Thời gian linh hoạt.Lương cao.Ko OT nên ko biết. Nhưng nghe nói tuỳ phòng mới OT",,Có
FE Credit,Tài chính / Đầu tư,5.0,"Sếp và đồng nghiệp dễ gần, đoàn kết, hỗ trợ công việc tốt (ID)",Nhân viên,Nhân viên hiện tại,Hồ Chí Minh,15/08/2020,,"- Chính sách lương thưởng từ năm 2019 trở về trước khá tốt, sắp xếp công việc và cuộc sống thuận lợi, hài hoà; môi trường làm việc vui vẻ thân thiện.- Cơ hội thăng tiến: vị trí cấp trung và cấp cao rất ít thay đổi, cơ hội thăng tiến thấp.- Sếp và đồng nghiệp dễ gần, đoàn kết, hỗ trợ công việc tốt.",,Có
